ProductName,Price,Rate,Review,Summary
Mayne Exceed Helicopter With Remote Control Charging Helicopter Toys for Girls Boys?ÿ?ÿ(Multiple Random),ƒ??369,1,Worst experience ever!,I have got this helicopter it works but after sometime it's petal is not working don't buy this product
Rock Crawler Waterproof Remote Controlled Rock Crawlerr RC Monster Truck (Blue)?ÿ?ÿ(Blue),"ƒ??1,249",5,Classy product,Nice car best battery back up
Miss & Chief by Flipkart Chargeable 3D Remote Control Lighting Famous Car for 3+ Years Kids?ÿ?ÿ(Blue),ƒ??599,5,Worth every penny,Amazing car .. working good ...Rate QualityWorking All things is better M fully satisfied
"D-Link DIR-615 Wireless N 300 Router?ÿ?ÿ(Black, Single Band)",ƒ??899,5,Works best with PPPoE type cable internet RJ45,I have bought this product in a hurry since I can get it delivered within a day with flipkart first. There was only 1 in stock and I was just in time in grabbing the opportunity. The range is fabulous and passes through more than 3 doors into my cabin. Am pleasantly surprised at the ease of use of the interface. The dual antenna coverage is really good. I am currently using it with ACT Broadband.
"Mi 4A Wireless MU-MIMO Gigabit 1200 Mbps Router?ÿ?ÿ(White, Dual Band)","ƒ??1,565",4,Very Good,Decent router using it in PG house which is connected to by 10-15 devices. Was able to connect to BBNL network (but had to call them for some setup). 5ghz speed reduces to 30mb/s after 1 wall in between (i.e. works only for single room where router is placed). 2 walls means 5ghz stops completelyLove the app feature. 128mb cache working wonders in the PG for multiple devices. Smart connect feature b/w 5ghz and 2.4ghz is working fine for now. Has VPN feature (did not use it). Other side featur...
"TP-Link Archer C20 AC WiFi 750 MBPS Wireless Router?ÿ?ÿ(Blue, Dual Band)","ƒ??1,599",5,Worth every penny,This is the best WiFi router in this price range.Its cover my house properly . It connect with my alliance broadband without any problem.so it's a pretty good deal and thanks flipkart for  one day delivery.so I am very happy purchase this router.
"D-Link DIR-825 AC1200 Wi-Fi Gigabit 1200 Mbps Wireless Router?ÿ?ÿ(Black, Dual Band)","ƒ??2,499",5,Best in the market!,"Its best i can say. I work in IT, has experience of using multiple brand Routers. First time i uploaded pics as feedback in Flipkart. Its really nice. If u have 100 mbps or more connection speed & then its best. To use the 5G network ur device need to have the capability as well. Year & half old device r generally has capability of 5G device. Thank u."
"TP-Link TL-WA850RE(IN) 300 Mbps WiFi Range Extender?ÿ?ÿ(White, Single Band)","ƒ??1,469",5,Awesome,Perfect price and perfect quality.Those who need to extend the wifi at drad zone just make sure that this mechine have to catch atleast 3signal on led.other wise nothing happened. in this price range its absolutely ok
"TP-Link Archer C24 Multi-Mode 750 Mbps Wireless Router?ÿ?ÿ(White, Dual Band)","ƒ??1,449",5,Terrific,Best ???
"TP-Link Archer C6 MU-MIMO Gigabit 1200 Mbps Wireless Router?ÿ?ÿ(Black, Dual Band)","ƒ??2,699",4,Good quality product,Model- Archer C6(US) Version- 3.20Processor-  MediaTek7621 Dual Core @880MhzRAM- 128MB DDR3I have 1Gbps Connection. The upload and download speeds are as follows-Lan-Download- 980MbpsUpload-990MbpsWi-Fi-5Ghz(80Mhz width)-Distance- 0-10mtr with direct line of sightDownload- 550MbpsUpload- 600 MbpsDistance- 20Mtr with 1 wallDownload- 400 MbpsUpload-350MbpsDistance -30 Mtr with 3 wallsDownload- 10MbpsUpload- 8Mbps2.4Ghz(40Mhz width)Distance- 0-10 mtr with Direct ...
Singer FM 1409 Electric Sewing MachineÂ Â ( Built-in Stitches 9),"â‚¹8,499",5,Highly recommended,Very good machine and works excellent job! Best surprise gift from my husband
FAST Trenddy Tainer Lace-ups Sporty Casuals Training & Gym Shoes For Men?ÿ?ÿ(White),ƒ??399,5,Nan,GOOD QUALITY PRODUCT IS SO BEST I AM HAPPY IN MOST  LOW PRICE SHOES
Exclusive Affordable Collection of Trendy & Stylish Sport Sneakers Shoes Running Shoes For Men?ÿ?ÿ(Black),ƒ??299,3,Nan,Thanks for you beautiful look
Exclusive Range of Stylish Comfortable Sports Sneakers Running Shoes Running Shoes For Men?ÿ?ÿ(Grey),ƒ??299,4,Nan,Nice this product is good quality ??????
"Synthetic Leather |Lightweight|Comfort|Summer|Trendy|Walking|Outdoor|Daily Use Sneakers For Men?ÿ?ÿ(White, Black, Red)",ƒ??359,5,Nan,I love it ƒœ‹?
Loafers For Men?ÿ?ÿ(Black),ƒ??299,5,Nan,Very nice product
"Men 9325 Latest Collection Stylish Sports Sneakers Running Shoes Running Shoes For Men?ÿ?ÿ(Red, Black)",ƒ??299,3,Nan,Thanks for you beautiful look
Qubo Smart Cam 360 Q100 by HERO GROUP 1080p FHD WiFi CCTV with Intruder Alarm System Security Camera,"â‚¹2,390",s,Mind-blowing purchase,"Very good feature rich camera. It instantly detects a person and send a notification to the app. I personally like pan tilt control feature. The design is pretty decent and better than other cameras in same price range. Tried playing live video in HD quality, I did not observe any lag. Overall the product is good and serves its purpose well."
Qubo Outdoor Cam by HERO GROUP IP65 1080p Full HD CCTV with Intruder Alarm System Security CameraÂ Â (1 Channel),"â‚¹2,990",5,Satisfied with the camera,"My friend recommended this camera to me. I gave it a try because it is a product by Hero Group and I must say I am impressed.I have it installed outdoors to keep a watch on my main door.I like that you can set zones to filter out unwanted alerts and notifications. I have set a zone around my home entrance.Also, the night vision is quite clear and it has a wide field of view.The installation was easy and I found the app to be user friendly.The device itself is good looking and is made of ..."
Qubo Outdoor Cam by HERO GROUP IP65 1080p Full HD CCTV with Intruder Alarm System Security Camera,"â‚¹2,990",5,Satisfied with the camera,"My friend recommended this camera to me. I gave it a try because it is a product by Hero Group and I must say I am impressed.I have it installed outdoors to keep a watch on my main door.I like that you can set zones to filter out unwanted alerts and notifications. I have set a zone around my home entrance.Also, the night vision is quite clear and it has a wide field of view.The installation was easy and I found the app to be user friendly.The device itself is good looking and is made of ..."
Qubo Smart Cam 360 by HERO GROUP 1080p Full HD WiFi CCTV with Intruder Alarm System Security Camera,"â‚¹2,490",5,Mind-blowing purchase at this Price Point,"Good Camera at this price point. Nice White Gloss Finish makes it a cute looking device. Their App is really cool -- You can check the timeline completely and track different events which happen in a day. Liked the two way talk feature -- it is very clear sound -- I can speak to the person on other side seamlessly. Also, the picture quality is decent and even in night you get the clear view of the room. Using it in my living room and with 360 rotation it covers the complete area. Also, it is ..."
"SOS JOVO IP Dual Antenna Wi-Fi CCTV CAMERA Wireless, HD IP Security Camera CCTV, Supports up to 64 GB SD card, Fully Night Vision, Smart Monitoring System, Compatible With Mobile & Tablet, Security CameraÂ Â (64 GB, 1 Channel)","â‚¹1,449",4,Nice product,wonderful camera
ESET Total Security 3.0 User 1 YearÂ Â (CD/DVD),"â‚¹2,345",3,Just okay,This software is one of the most worst software I've ever come across...
ESET Total Security 1.0 User 1 YearÂ Â (CD/DVD),â‚¹749,2,Slightly disappointed,First i was using kaspersky after expiry tried this new product... The product is not good making my laptop too slow... at the time of installation it was difficult... The new update installed after 6 times of trying... The new version  completed after 4 5  times of trying...now its working okk...whenever i open my laptop it always show anti theft optimization warnings... Which i already optimized... Plz don't buy this product it is better to buy kaspersky antivirus that doesn't make my compu...
"aybor calling smartwatch with bluetooth SmartwatchÂ Â (Black Strap, FREE SIZE)","â‚¹1,614",5,Classy product,This product is very good and work very nice I love this product
BeeSmart Semi Automatic Water Level Controller Manual on Auto Off 30 A Relay Model -BEEWLC-2 Wired Sensor Security System,â‚¹629,5,Mind-blowing purchase,Good working
SMBT Anti Theft System Security Pad Lock with Burglar Smart Alarm Siren Motion Sensor Secure for Home Door gate Cycle Shop Bike Office Shutter Safety Lock Safety LockÂ Â (Black),â‚¹388,5,Must buy!,Ok
Thomson Alpha 80 cm (32 inch) HD Ready LED Smart Linux TV with 30 W Sound Output & Bezel-Less DesignÂ Â (32Alpha007BL),"â‚¹7,999",5,Great product,"I first buy smart TVs which I am very happy!For the first time, what is the experience to do what I liked it is a futures.All of them will be in TV but their customer care services are very good Thomson TVs a penny TVThank you Thomson â¤ï¸"
Mi 5A 80 cm (32 inch) HD Ready LED Smart Android TV with Dolby Audio (2022 Model),"â‚¹13,999",5,Terrific purchase,"This is a detailed review after 7 days. Please read this if you have problem or concern regarding sound/picture/brightness/sd channels/wifi connectivity/miracast. PICTURE: the picture quality is really amazing. Blacks are really deep. Contrast is pretty good too. No complaints there.  BRIGHTNESS: tv is pretty bright, by default dynamic light is on and it will make your screen dull, just turn it off. I've set it to 25. No screen galre problem.SOUND: tv speakers doesn't have much bass, ide..."
"TXOR NEXUS with Heart Rate & BP Monitor 35mm Screen Black SmartwatchÂ Â (Black Strap, Standard)",â‚¹759,5,Highly recommended,I bought this watch for myself.. watch is really beautiful and almost has all the features..overall product is good perfectly working also sound is upto the mark and can take calls easily..the quality is more than i expect..
"Noise ColorFit Icon 2 1.8 Display, Bluetooth Calling, AI Voice Assistance SmartwatchÂ Â (Blue Strap, Regular)","â‚¹2,199",5,Excellent,Superb Watch Under This price Range.......Value for Money..... having nice or bright Display in outdoors..... Like this Product
"boAt Wave Neo with 1.69 inch , 2.5D Curved Display & Multiple Sports Modes SmartwatchÂ Â (Burgundy Strap, Free Size)","â‚¹1,699",5,Excellent,"Watch is very nice. Nice design, activity tracking is good,light weight and Screen is superb. Bright and clear screen. Value for money. Overall good."
"Mivi Fort S100 with 2 in-built subwoofers, Made in India 100 W Bluetooth SoundbarÂ Â (Black, 2.2 Channel)","â‚¹4,999",4,Nice product,I have been researching about soundbar Sound quality is amazing Didnâ€™t expect it from Indian brand ( Boat you got a big competition in terms quality and sound quality- impressive) Using HDMI source and tried multiple options Everything is working good One thing is this product you canâ€™t expect Dolby but it gives you cinematic experience for sure ( I have experienced literally) Good for medium size hall ( installation is not done - I unboxed the product myself) Sound quality- 4/5Bass -...
"Mivi Fort S16 Soundbar with 2 full range drivers, Made in India 16 W Bluetooth SoundbarÂ Â (Black, 2.0 Channel)","â‚¹1,499",5,Brilliant,It is a great product by mivi and a must have if you are looking for a good soundbar at this price point. Superb sound quality and most impressive is it's deep bass. Battery backup and Bluetooth connectivity is too good.
"MOTOROLA AmphisoundX Atom with HDMI Arc 120 W Bluetooth SoundbarÂ Â (Black, 2.1 Channel)","â‚¹5,499",5,Brilliant,"After doing a month of research, finally ended up buying this product which completely blown me away..Looks like i did my best online purchase in the last 15 yrs of my shopping.. i have used sony, LG brands in the past.. Had opportunity to listen to Bose and Yamahas..This product is well in the race.. The thing i like about this product is the bass doesn't interfere with the voice clarity.. if you are after extra heavy bass go for some other brands.. There is a nice synchronisation of bass..."
"boAt Aavante Bar 500 Portable Soundbar 10 W Bluetooth SoundbarÂ Â (Black, Mono Channel)","â‚¹1,699",2,Bad quality,Dont go for it. It have the capability of producing Bass but through any mode it doesn't produce enough bass. I am not bass lover but minimum bass is not available until your mobile have custom Equalizer settings.
"MOTOROLA AmphisoundX Dolby with HDMI Arc 120 W Bluetooth SoundbarÂ Â (Metallic Grey, 2.1 Channel)","â‚¹6,499",5,Excellent,1. Delivery was super awesome. Ordered at 11pm and product delivered at 10am next day. That's a record.2. Unboxing & connectivity- super simple. Easy plug and play. 3. Sound quality- perfect. Just what is needed. Was surveying for a soundbar suiting my requirement and budget since 15 days and a right decision made. No doubt.4. Required for my room of 15x20ft and this is far ahead than needed.5. Easy remote operation.6. Have connected optical to my Dolby digital set top box directly and t...
"Mivi Fort S24 Soundbar with FM Mode and 2 full range drivers, Made in India 24 W Bluetooth SoundbarÂ Â (Black, 2.0 Channel)","â‚¹1,999",5,Terrific,The sound is crystal clear and the bass is nice. And it has ground-shaking bass with beautiful and nice treble. Both bass and treble are well balanced and you can hear each and every dialogue clearly a must-buy product.
"boAt Aavante Bar 2000 160 W Bluetooth SoundbarÂ Â (Premium Black, 2.1 Channel)","â‚¹9,999",4,Delightful,"THE ONE THING THAT I HAVE NOTICED ON FLIPKART IS, ALL THE REVIEWS FOR BOAT AAVANTE SPEAKERS ARE ON THE SAME PAGE IRRESPECTIVE OF THE MODEL THE USER HAS BOUGHT. IT CONFUSES USERS TO UNDERSTAND WHICH REVIEW BELONGS TO WHICH MODEL.hence, here i am mentioning which model I have bought, it will help others accordingly.Model : Avante bar 1550 120wPROS:- Good bass. Bass is sufficient to satisfy your ears.  If u go for other model ie. 2000, it has more bass frequency than this one but it could ..."
APPLE iPad (9th Gen) 64 GB ROM 10.2 inch with Wi-Fi Only (Space Grey),"ƒ??29,990",4,Really Nice,This is my first apple product. I am using this for a week now mostly for educational purposes like taking classes and note making. Pros :1. Battery life is good; last me more than a day on normal usage2. Performance is very good; I played COD on it max settings and ipad handle it like a piece of cake.3. Screen is large enough to do multitasking; I personally use it to watch lecture on 2/3rd of screen and take notes or solve question on the remaining 1/3rd of screen.4.Camera quality is ...
realme Pad X 6 GB RAM 128 GB ROM 11 inch with Wi-Fi+5G Tablet (Glacier Blue),"ƒ??27,999",5,Highly recommended,Easy to hold and easy to look at. Really it's amazing ??? i loved it
realme Pad X 6 GB RAM 128 GB ROM 11 inch with Wi-Fi+5G Tablet (Glowing Grey),"ƒ??27,999",5,Highly recommended,Easy to hold and easy to look at. Really it's amazing ??? i loved it
APPLE iPad (9th Gen) 64 GB ROM 10.2 inch with Wi-Fi Only (Silver),"ƒ??29,990",4,Really Nice,This is my first apple product. I am using this for a week now mostly for educational purposes like taking classes and note making. Pros :1. Battery life is good; last me more than a day on normal usage2. Performance is very good; I played COD on it max settings and ipad handle it like a piece of cake.3. Screen is large enough to do multitasking; I personally use it to watch lecture on 2/3rd of screen and take notes or solve question on the remaining 1/3rd of screen.4.Camera quality is ...
"cello Pack of 18 Opalware Cello Dazzle Tropical Lagoon Opalware Dinner Set, 18 Pieces Dinner SetÂ Â (White, Microwave Safe)","â‚¹1,299",4,Worth the money,Very good and attractive delicate one can go for it rich look
"cello Pack of 18 Opalware Cello Dazzle Lush Fiesta Opalware Dinner Set, 18 Pieces Dinner SetÂ Â (White, Microwave Safe)","â‚¹1,299",4,Worth the money,Very good and attractive delicate one can go for it rich look
"Classic Essentials Pack of 32 Stainless Steel Stainless Steel Maple Dinner set ,32-Pieces,Silver -Heavy Gauge with Permanent Laser Design Dinner SetÂ Â (Silver)","â‚¹1,099",5,Brilliant,Very good product.Beautuful etched design of maple leaf in gold.Very happy to receive the product in time to give as a wedding gift.. Thank you flipcart.
"Classic Essentials Pack of 68 Stainless Steel Glory Dinner set ,,Silver -Heavy Gauge with Permanent Laser Design Dinner SetÂ Â (Silver)","â‚¹2,912",4,Pretty good,Overall the product is good.... It comes in a very safe and impressive packaging... Quality is also nice at this price and looks very classic as it is named ðŸ˜‡
"NARV Pack of 5 Stainless Steel Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi - 5 Pcs Set Stainless Steel Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day, the 5-piece copper handi set, Prabhu Chetty, Curved Copper Plate at Bottom, Best Quality Stainless Steel Copper Bottom 5 Pic Handi Pot Set, Brown & Steel, 5 Pic Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi 5 Pices Sets Handi 0.65 L, 0.85 L, 1.23 L, 1.5 L, 2. L (Stainless Steel) Dinner Set (Microwave Safe) Dinner SetÂ Â (Silver, Microwave Safe)",â‚¹599,5,Mind-blowing purchase,The product was good not strong but perfect size perfect material
Hamlay by SIGRI-WALA Pack of 40 Melamin Red Marigold Dinner SetÂ Â (Multicolor),"â‚¹1,299",5,Classy product,Super I'm so happy very nice product thank you so much Flipkart ðŸ˜ðŸ˜ðŸ˜Š
Hamlay by SIGRI-WALA Pack of 40 Melamin Pink Dahlia Dinner SetÂ Â (Multicolor),"â‚¹1,299",5,Fabulous!,Firstly I got damage one but after replacement I got perfect one very beautiful loved it no words to describe I am excited to use it. thanks for seller sending me again same piece in perfect condition thank you so much.once again thank you so much seller.
LIMETRO STEEL Pack of 36 Stainless Steel Stainless Steel Dinner Set (Laser Print) Dinner SetÂ Â (Steel),"â‚¹1,639",5,Highly recommended,"Pack of 18 , my mini super cute kitchen set Gifted it to my mom , she really appreciate this Helping online buyers , don't think just ho aheadI bet you ll also write review after purchasing"
Swarn Bhumi Pack of 6 Stainless Steel CHHOTA BHEEM 1-6 YEARS Kid Dinner SetÂ Â (Steel),â‚¹324,5,Excellent,Excellent product at this price range... Quality is really good... Just loved it â¤ï¸
Flipkart SmartBuy Pack of 61 Stainless Steel Dinner SetÂ Â (Silver),"â‚¹2,443",5,Worth every penny,All items A1 Quality same as above my experience is awesome guis go for it buy ... Thx you Flipkart really I m happy when I see all items good ðŸ˜Š
"Classic Essentials Pack of 101 Stainless Steel Stainless Steel Dinner Set, 101-Pieces, Silver Heavy Gauge Dinner SetÂ Â (Silver)","â‚¹4,999",5,Best in the market!,Two small spoon not in this pack Very very nice product Heavy metal Quality expecting very good All item are very nice and rich
BATANIYA Pack of 46 Melamin Melamine dinner set of 46 pieces Dinner SetÂ Â (White),"â‚¹2,780",5,Super!,Good quality product with Flipkart super delivery
"RBGIIT Pack of 8 Stainless Steel Stainless Steel Copper Bottom Cooking & Serving Biryani/Punjabi/ Pot /Handis mirror finish design Handi Copper Vegetable Bowl ,Cooking Dinner Table Serving Biryani Pot Handi Kadhai , Panikarilikka Steel Handi Perfect Copper Handi Set for Everyday Use Whether you want to cook a delicious serving of your favourite sabzi or heat leftover curries from the previous day Stainless Steel Copper Bottom Cooking Serving Pot Biryani Handi serving Handi/tableware/storage containers/bakeware/ dinner set/ kitchen set steel item for home appliances and kitchen serving cooking combo set with lid/cover/dhakkan/ storage container copper handi /URLI set fruit and salad bowl Cookware set Cookware/ Container/pot pan/patila/bhagona/Serving bowl/biryani cook & serve Set Dinner SetÂ Â (Steel, Microwave Safe)",â‚¹650,5,Awesome,Super prodect
Classic Essentials Pack of 61 Stainless Steel Dinner Set|Kitchen set for Home|Heavy Gauge|PermanentLaser Engraving-Glory Dinner SetÂ Â (Steel),"â‚¹2,599",4,Pretty good,Overall the product is good.... It comes in a very safe and impressive packaging... Quality is also nice at this price and looks very classic as it is named ðŸ˜‡
"etmax NANO BLACK 30 W Bluetooth Home TheatreÂ Â (Black, Stereo Channel)",â?¹997,5,Awesome,Beautiful Design... Sound is really good for this price.. I am completely satisfied with it.. you can definitely go for it .
"I Kall IK22 40 W Bluetooth Home TheatreÂ Â (Black, 2.1 Channel)","â?¹1,549",5,Fabulous!,Value For Money.....Good Sound And Decent Bass.....Everything Is Good....I Like The Two Blue Led Light.....Very Good Product.....Packing And Delivery Always Good.....Fully Satisfied.....ð???ð???â?¥ï¸ð???
"ZEBRONICS ZEB-BT701 RUCF 70 W Bluetooth Home TheatreÂ Â (Black, 7.1 Channel)","â?¹2,999",5,Super!,"Had ordered these for my brotherâ??s bday as he is into dancing and all. Kudos to Flipkart to pack it extremely well and delivery was done as per the time scheduled without any fuss. Coming to the speakers, this one is one hell of a deal! Not many brands has the 7.1 variety that stands true to its output. Placed it around the hall where my brother practices and the sound is just mesmerising! Not only its a product of impeccable sound, but it has a clear and bombastic bass that gives the addi..."
"PLAY MP1-A Smart WIFI 3D 4k Full HD LED Recently Launched Android 8.0 Projector|Genuine Multifunction|Home Office & Entertainment|Bluetooth 4D keystone|300-inch Display |1920x1080P Portable Mini Digital Projector|VGA, USB, HDMI | Home Theater (4500 lm / Wireless / Remote Controller) Portable ProjectorÂ Â (White)","â?¹13,703",5,Best in the market!,awesome product
"PHILIPS MMS8085B/94 Convertible 80 W Bluetooth Home TheatreÂ Â (Black, 2.1 Channel)","â?¹6,999",5,Worth every penny,"Nice product ð???ð?? Good Bass , perfect for home. Now enjoying home theater and Multiple Plex entertainment at home."
Mi Box 4k Media Streaming Device?ÿ?ÿ(Black),"ƒ??3,999",5,Works Perfectly with CRT TV. No better option than this.,Working perfectly on my CRT TV by using Hdmi2Av converter. Super fine picture quality. Watching all tv channels with thop tv. I have a 60 mbps wifi connection & having no problem in streaming anything.Chromecast working super fine. No problem till now.Google assistant in remote is super cool.Only thing I have face is I can't connect mouse in it maybe it's not supported.I don't think there is something better product than this at this price.EDIT: Able to connect wireless mouse after a re...
Mi TV Stick with Built in Chromecast?ÿ?ÿ(Black),"ƒ??2,999",5,Mind-blowing purchase,"This is bought after watching many reviews on YouTube where they say this is a very mediocre product they might be right in that but......I have read many reviews on FK as well some said it's a good product some said its not.My review about it doesn't has the heating issue it might coz many are using it with a wall mount tv which would be sticked very closely to the wall so to avoid it use a extension hdmi cable ( approx Rs. 150) my advice is to order it along, while ordering Mi Stick.N..."
NEFI WiFi Wireless Display Dongle 1080P Wireless HDMI Screen Mirror WiFi Dongle Display TV Dongle Receiver 1080P Easy Sharing Wireless Streaming [Upgraded Version] Media Streaming Device?ÿ?ÿ(Black),ƒ??834,2,Not good,Poor quality
Google Chromecast with TV (4K) Media Streaming Device?ÿ?ÿ(Snow),"ƒ??6,387",5,Must buy!,"Pros:1. UI is smooth and intuitive2. No lag under multiple apps usage and switching3. Remote is very handy and you can control TV, external speakers, etc with that single remote only4. No seperate installation required to switch from one TV to another TV / monitor. (Only one time setup required when used for first time after purchase)5. Comes with USB type C, so you can extend the storage or connect external wired speakers or play some audio/video from hdd/pendrive.6. You can install th..."
Google Chromecast 3 Media Streaming Device?ÿ?ÿ(Black),"ƒ??2,651",5,Classy product,"I absolutely love this device. Despite having a smart TV and a Google pixel phone I wasn't able to seamlessly stream what I was watching on my phone screen on to the TV. I struggled with various settings and then gave up as it was just not happening.I switched on Chromecast and everything worked like a dream. it look me hardly a couple of minutes to set it up and it was ready to go, and this time I didnt even use a smart TV. All you need is an HDMI slot on the TV.The display is amazing and ..."
KL-TECH Dth direct to home DD Free Dish Set Top Box Receiver Free to Air for (DTH-MPEG2) Media Streaming Device?ÿ?ÿ(Black),ƒ??749,5,Awesome,Super product ????
Catvision CSR-401HP WIFI Media Streaming Device?ÿ?ÿ(Black),"ƒ??1,550",5,Must buy!,"Best Set Top Box, superb product with make in india productWatch free dish channelUse as usb media player like photo video music eUse for mobile casting cast  Youtube ,mobile pics, mobile videos PVR feature for record tv program in usbInbuilt Wifi HDMI port with Free HDMI cable for modern LED tvSupport old tv for RCA cable three wire red yellow whiteUse as mobile charger via usb cableFirst ISO certified Set Top BoxThanks flipkart for fast delivery"
realme Smart Tv Stick Media Streaming Device?ÿ?ÿ(Black),"ƒ??2,999",5,Awesome,"This is just amazing, I got since we have VU Full HD tv , resolution is perfect for 1080p screen, no lag so far. May be for people who download games on this stick might face lag.. but all other OTT apps work very well. Since this also comes with latest Android 11 out of the box OS truly a great option compared to fire TV stick and MI tv stick in this price range. Definitely recommend to take this if you have full hd 1080p resolution TV."
"ANTIOUE MART Wooden Set Top Box Stand Wall Mounted TV Cabinets Wall Selves Holds Speaker, Cable Boxes, Streaming Device, Game Console, Remote Wooden Wall Shelf?ÿ?ÿ(Number of Shelves - 3, Brown)",ƒ??488,1,Worst experience ever!,Showing image of big but the standard very small
TERABYTE Mini HDMI TO AV UP Scaler Full HD 720/1080p Video Converter Media Streaming Device Media Streaming Device?ÿ?ÿ(White),ƒ??359,5,Awesome,A very good product for converting the HDMI input to AV output without much hassle... Aesthetics and product quality can be improved to enhance the sales and attracting customers...
realme 4k Smart Google TV Stick (Black)?ÿ?ÿ(Black),"ƒ??3,999",4,Nice product,"Good product finally launched by realme support from flipkart bought it on sale day offer price . Pros Very quick processor and responsive campared to fire tv Google interface download anything you need not like other fire sticks Maintenance free as it's real me product remote sink with any real me tv if you have it not expensive like fire tv remote Millions of supported apps with Android 11 OS You can control and link all Google devices at home Example Google nest mini ,  camera , li..."
Catvision DD FreeDish MPEG2 SD CSR-201SP Media Streaming Device?ÿ?ÿ(Black),ƒ??899,5,Highly recommended,The best free dth settop box in india.I have 3 set top box  but cat vision is the best .I really like it
Catvision DD FreeDish DTH MPEG4 HD Set Top Box for 115+ FREE TV & WiFi Media Media Streaming Device?ÿ?ÿ(Black),"ƒ??1,550",4,Good quality product,It uses DLNA software for casting. And provides all dd free dish channels and also support pendrive at back side which works very well. OK product.
"ANTIOUE MART Wooden Set Top Box Stand Wall Mounted TV Cabinets Wall Selves Holds Speaker, Cable Boxes, Streaming Device, Game Console, Remote, WiFi Router Wooden Wall Shelf?ÿ?ÿ(Number of Shelves - 3, Brown)",ƒ??493,5,Super!,"An elegant easey to assemble  wall mount stand for keeping thing to keep it safe from kids and space saving ,more than worth it cost.suggest apply areldite or stron glue to to joints after assuming for strudiness to keep heavy objects"
VIBOTON HDMI Switch 2 Port Bi-Directional Manual HDMI hub 2 in 1 Out or 1 in 2 Out Splitter converter Support 4K HD 3D 1080P ( HDMI Cable Not included) Media Streaming Device?ÿ?ÿ(Black),ƒ??427,5,Best in the market!,Fulfilled my requirement... Happy to have it.
AGARO Regal Hand-held Vacuum CleanerÂ Â (Black),"â‚¹1,599",5,Excellent,"Excellent product. Very portable and effective product. I ordered this basically to clean my pet hair. And trust me guys, this is really very effective in cleaning hair and dust. You can also clean cushion furnitures like sofa, bed, cushion chairs, etc. Very easy to clean the dust filter fitted inside. Loved the way they have given 5 meter long power cable so that you can clean the entire room at one go. Really impressed with the product. Value for the money invested. Loved it."
EUREKA FORBES Trendy Zip Dry Vacuum Cleaner with Reusable Dust BagÂ Â (Red & Black),"â‚¹2,799",5,Brilliant,"It's just awesome....  nice packing and delivered just in 1day... as I'm professionally nurse.. I have lots of work in hospital and also home... I can't wipe floor every day that's why I vacuum all the floor every single day and I really very much satisfied with this vacuum cleaner.. I just love it.. it's suction power is very nice and easy to remove darts from the bag of vacuum cleaner.. I even vacuum under the bed, washing machine, freeze and most importantly sofa... thank you Eureka Forbes..."
MOTOROLA 8 kg Smart Wi-Fi Enabled Inverter Technology Fully Automatic Top Load GreyÂ Â (80TLIWBM5DG),"â‚¹16,990",5,Awesome,Best machine ..nice experience with this .go for it without any hesitation..approximate silent operations.gud drying ..not much vibartion..look is not enough at this yr..Otherwise good machine..
MarQ by Flipkart 8 kg 5 Star Engineered with Panasonic Technology Fully Automatic Top Load GreyÂ Â (MQFA80J5LG),"â‚¹14,790",1,Very poor,Wash process is very average. It takes water only for once during the entire rinse stage. Normally in all other washing machines the water is taken for 3 times like once inwash stage and twice in rinse stage but this one takes water only 2 times during the entire washing process like once is wash stage and other in rinse stage leaving the clothes unclean. For low priced items have to compromise with quality.
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, GreyÂ Â (HWM65-FE)","â‚¹12,990",5,Terrific,I am using the machine for more than a month. The machine was delivered in time and was installed next day. The length of the water pipe connector is little less so I purchased an additional connector. The wash program are very easy to use. Washing quality is very good. Water level is adjusted as per the program selection. The clothes get's nicely rinsed at the end of the program and slight hanging in the sun it's completely dry. Good washing Machine at this price. Value for money
"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Black, GreyÂ Â (RMSA755NNNDG)","â‚¹8,490",5,Terrific purchase,"Thank you team realme & realme company also........It is a very good machine in less money, it is also very easy to use, it is a very good machine in terms of design and good clothes are cleaned by other washing machines. Thanks real me provided us very good features in less money"
"BAJAJ 3 L Instant Water Geyser (Ivora/ flora, White)","â‚¹2,599",4,Very Good,"At this price, it is very good Deal. Installation was done smoothly by Bajaj technician only at free of cost.So it is must buy product for small family."
"BAJAJ 15 L Storage Water Geyser (Popular Plus 15 L, White)","â‚¹5,499",4,Wonderful,"i am giving four stars because of the courier system. they refused to deliver doorstep. Other than the product is good  well pacakge. relevant, less electricity consumption. but u have to wait at least 5-6 mint to get perfect desirable heated water."
